Var1,Var2,Freq
Class: OTC,Detection Prevalence,0.38822992700729925
Class: P53,Detection Prevalence,0.016423357664233577
Class: P815,Detection Prevalence,0
Class: PROS,Detection Prevalence,0.03695255474452555
Class: RAS,Detection Prevalence,0.004105839416058394
Class: RENAL,Detection Prevalence,0.002281021897810219
Class: TERT,Detection Prevalence,0.007755474452554745
Class: TN,Detection Prevalence,0.026003649635036496
Class: WT1,Detection Prevalence,0.019616788321167884
Class: CEA,Balanced Accuracy,0.8937201727141884
Class: GLIO,Balanced Accuracy,0.80256712563336
Class: HER2,Balanced Accuracy,0.81395850737956
Class: LEU,Balanced Accuracy,0.9050193050193049
Class: LEWIS,Balanced Accuracy,0.8001781893280249
Class: MAA,Balanced Accuracy,0.8218786460234634
Class: MAGE,Balanced Accuracy,0.8366389345792907
Class: MISC,Balanced Accuracy,0.780129656507015
Class: MUCIN,Balanced Accuracy,0.9114575146275434
Class: MULTI,Balanced Accuracy,0.5
Class: NEO,Balanced Accuracy,0.8379192007778689
Class: NYESO,Balanced Accuracy,0.9592997198879551
Class: OTC,Balanced Accuracy,0.8249647333239003
Class: P53,Balanced Accuracy,0.802483893188541
Class: P815,Balanced Accuracy,0.5
Class: PROS,Balanced Accuracy,0.9432262166223557
Class: RAS,Balanced Accuracy,0.7493119266055046
Class: RENAL,Balanced Accuracy,0.5620387453874538
Class: TERT,Balanced Accuracy,0.6918432241237629
Class: TN,Balanced Accuracy,0.8599318658280922
Class: WT1,Balanced Accuracy,0.9266169154228856
